sample,feature,value,label
HQ3065-R04_60_NGS41-HG006-S1_32_FFPE4791-S1_8,smoothened_af,0.014879264,Contaminated
HQ3065-R04_60_NGS41-HG006-S1_32_FFPE4791-S1_8,smoothened_af,0.018554965,Contaminated
HQ3065-R04_60_NGS41-HG006-S1_32_FFPE4791-S1_8,smoothened_af,0.73066058,Contaminated
HQ3065-R04_60_NGS41-HG006-S1_32_FFPE4791-S1_8,smoothened_af,4.05E-10,Contaminated
HQ3065-R04_60_NGS41-HG006-S1_32_FFPE4791-S1_8,smoothened_af,0.64163419,Contaminated
HQ3065-R04_60_NGS41-HG006-S1_32_FFPE4791-S1_8,smoothened_af,0.000524724,Contaminated
HQ3065-R04_60_NGS41-HG006-S1_32_FFPE4791-S1_8,smoothened_af,0.007207052,Contaminated
HQ3065-R04_60_NGS41-HG006-S1_32_FFPE4791-S1_8,smoothened_af,0.279414016,Contaminated
HQ3065-R04_60_NGS41-HG006-S1_32_FFPE4791-S1_8,smoothened_af,0.000267507,Contaminated
HQ3065-R04_60_NGS41-HG006-S1_32_FFPE4791-S1_8,smoothened_af,0.068447005,Contaminated
Dev10-12_filter_a,smoothened_af,0.980002237,Normal
Dev10-12_filter_a,smoothened_af,0.964643112,Normal
Dev10-12_filter_a,smoothened_af,0.986710948,Normal
Dev10-12_filter_a,smoothened_af,0.992864256,Normal
Dev10-12_filter_a,smoothened_af,0.998175378,Normal
Dev10-12_filter_a,smoothened_af,1,Normal
Dev10-12_filter_a,smoothened_af,0.997766061,Normal
Dev10-12_filter_a,smoothened_af,0.980002237,Normal
Dev10-12_filter_a,smoothened_af,0.988405186,Normal
Dev10-12_filter_a,smoothened_af,0.954397094,Normal
Dev10-12_filter_a,smoothened_af,0.98018123,Normal
Dev10-12_filter_a,smoothened_af,0.98018123,Normal
Dev10-12_filter_a,smoothened_af,0.962846879,Normal
Dev10-12_filter_a,smoothened_af,0.980002237,Normal
Dev10-12_filter_a,smoothened_af,0.966180063,Normal
Dev10-12_filter_a,smoothened_af,0.996536074,Normal
Dev10-12_filter_a,smoothened_af,0.976766698,Normal
Dev10-12_filter_a,smoothened_af,0.929897716,Normal
Dev10-12_filter_a,smoothened_af,0.980933997,Normal
Dev10-12_filter_a,smoothened_af,0.973151139,Normal
Dev10-12_filter_a,smoothened_af,0.961880228,Normal
Dev10-12_filter_a,smoothened_af,0.979367635,Normal
Dev10-12_filter_a,smoothened_af,0.845647342,Normal
Dev10-12_filter_a,smoothened_af,0.980434731,Normal
Dev10-12_filter_a,smoothened_af,0.996784272,Normal
Dev10-12_filter_a,smoothened_af,0.994598077,Normal
Dev10-12_filter_a,smoothened_af,0.767258033,Normal
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,8.70E-06,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.580557542,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.331973992,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.001087116,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.755511628,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,8.83E-07,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.034340765,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.188844445,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.000157973,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.448414078,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.042738775,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,1.66E-18,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,3.04E-09,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.404165918,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.249563922,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.377420663,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.259883736,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.326147488,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.498942669,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.663835178,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.041945042,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.266435079,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.348666606,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,2.42E-06,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.498392154,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.003113857,Contaminated
PE4791-S1_50_HQ3626-R02_34_FFPE0260-S1-R01_16,smoothened_af,0.000354732,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.942545017,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.567023789,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.947329785,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.801517803,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.689061532,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.940412126,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.980002237,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.707907676,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.977678676,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.381344894,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.512227323,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.868181598,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.536094614,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.414633558,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.901900361,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.877747187,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.391060714,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.348340594,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.991057173,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.887021076,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.210341848,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.959469138,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.474108664,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.980270738,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.878814963,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.961759211,Contaminated
PE8612-S1_99_FFPE2121-S1_1,smoothened_af,0.777556265,Contaminated
Dev8-13,smoothened_af,0.961880228,Normal
Dev8-13,smoothened_af,0.964643112,Normal
Dev8-13,smoothened_af,0.986470006,Normal
Dev8-13,smoothened_af,0.961880228,Normal
Dev8-13,smoothened_af,0.894921306,Normal
Dev8-13,smoothened_af,0.962846879,Normal
Dev8-13,smoothened_af,0.975536332,Normal
Dev8-13,smoothened_af,0.970773601,Normal
Dev8-13,smoothened_af,0.961880228,Normal
Dev8-13,smoothened_af,0.995874818,Normal
Dev8-13,smoothened_af,0.96205591,Normal
Dev8-13,smoothened_af,0.991724837,Normal
Dev8-13,smoothened_af,0.962846879,Normal
Dev8-13,smoothened_af,0.980002237,Normal
Dev8-13,smoothened_af,0.9742885,Normal
Dev8-13,smoothened_af,0.855980167,Normal
Dev8-13,smoothened_af,0.984064843,Normal
Dev8-13,smoothened_af,0.973879612,Normal
Dev8-13,smoothened_af,0.85989726,Normal
Dev8-13,smoothened_af,0.963928639,Normal
Dev8-13,smoothened_af,0.99569296,Normal
Dev8-13,smoothened_af,0.97507401,Normal
Dev8-13,smoothened_af,0.961880228,Normal
Dev8-13,smoothened_af,0.959018422,Normal
Dev8-13,smoothened_af,0.818916599,Normal
Dev8-13,smoothened_af,0.970510638,Normal
Dev8-13,smoothened_af,0.985136048,Normal
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.001686918,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.249661163,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.341339417,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.211130754,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.498319939,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,5.93E-06,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.022096753,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.275355397,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.248861809,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.498177047,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.00566328,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,5.30E-14,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.009605065,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.006500779,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.340546693,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.001242093,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.273108444,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.250345103,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,8.65E-07,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.002446043,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,5.81E-08,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.666953291,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.178350809,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.223327418,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,1.51E-09,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,0.689789668,Contaminated
PE9187-S1-R03_70_NGS41-INDEL-V1_10_FFPE1750-S1-R03_6_NGS41-HG006-S1_7_FFPE0260-S1-R03_7,smoothened_af,6.96E-16,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.497846736,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.367843683,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.651260265,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.385529803,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.481086325,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.02928272,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.224784687,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.152610486,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.015364165,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.559207682,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.001555593,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.98018123,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,9.17E-07,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.196619086,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.315041854,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,3.52E-08,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.228507562,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.655347737,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.548820298,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.000336875,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,5.72E-06,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.641634396,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,5.03E-08,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.647896032,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,6.99E-06,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,0.475496357,Contaminated
PE9187-S1-200_60_NGS41-NA12878-R03_27_FFPE9187-S1-R02_13,smoothened_af,4.57E-19,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.893996883,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.865694072,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,2.39E-05,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.203290276,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,3.32E-05,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,3.91E-13,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,1.10E-10,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.070927376,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.006429127,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.81330912,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.000772293,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.535998096,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,2.81E-05,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.056071558,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.351546379,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.048934336,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.044618144,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.025725639,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.24399034,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.05270584,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.20263765,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.691790727,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.213357112,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.537199795,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.008898206,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.445149987,Contaminated
PE9242-S1P_70_HQ3065-R03_11_NGS41-NA12878-05_13_FFPE1805-S1_6,smoothened_af,0.991637297,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.577132478,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.332850989,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.705733259,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.587316544,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.99578388,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,3.16E-21,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.496043569,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.707839123,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.640842134,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.448912231,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.0025207,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.98018123,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.662051451,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,2.63E-18,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.256136953,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.850352517,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.918981982,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.802056022,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,5.56E-19,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.327102999,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,1.55E-19,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.853105947,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.680827948,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.799008128,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,1.90E-09,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.659744298,Contaminated
PE9187-S1-R01_98_HQ4496-05_2,smoothened_af,0.809279992,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.478426858,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.332850989,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.70921712,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.523054121,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.497891941,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.980987101,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.169167821,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.360741395,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.573167439,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.995874818,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.49793741,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.98018123,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.138099722,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,8.26E-19,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.249893186,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.355491457,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.487519673,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.376175391,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.997877455,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.238907814,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,1.32E-20,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.70875208,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.217933465,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.296734745,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.332261424,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.688712823,Contaminated
PE9187-S1-R02_96_FFPE1750-S1-R01_4,smoothened_af,0.961880228,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.961880228,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.470207985,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.081960766,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.31387102,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.536168743,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,4.04E-15,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.986530763,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.247557121,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.480940114,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.995874818,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.042692786,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.98018123,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.0311783,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,1.58E-13,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.342520099,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.99569296,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.668407934,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,3.86E-09,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,3.40E-08,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.222055961,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.790771739,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,0.489683818,Contaminated
NGS41-NA12878-R03_70_FFPE2121-S1_30,smoothened_af,3.71E-11,Contaminated
